text,class,ID
Turkcell 2gb internetimi vermedi faturayı da fazla almışlar hakkımı helal etmiyorum,olumsuz,cc305f4a-5dae-4cc0-9765-b9cf7fef9f32
Turkcell Fizy - Tarkan'ı İzlemeye Amerika'ya Gidiyorum Reklamı  via @YouTube,notr,024bee1f-4b72-474a-bbb6-6ac5dc210f01
Salak turkcell,olumsuz,83b7d995-489b-46ad-b0e0-020b71687b3f
@VodafoneDestek bu kadar basit olabilir mi?ekiplerininiz geldi turkcell den vodafone geçtim rezil oldum,olumlu,3e73fbd4-f96c-4e17-b2b5-86a6b90be6c8
Turkcell 4.5G kapsamasını denizlere de taşıdığını açıkladıÖnce karad tam çekimi sağlasın da bi görelim.  @KararHaber,olumsuz,523829ad-409a-45a8-94c2-acb6c8e302f7
Turkcell efsaneyi geri getirmiş,olumlu,d25064b7-230b-44cc-a6ce-d1a3b6c9bfb4
@UniSam_Mustafa  Turkcell OK,notr,4fdc431e-2458-4a5f-aa6d-7835e707ef4c
@TTDestek @merTANRIVERD  Iletsek nolcak Durumu Cozum mu buluyorsunuz 50 tl fazla veriyorum Turkcell kullaniyorum.siz birkere Iyi hizmet vern,olumlu,7a97bbf9-8d7f-460a-9a2e-4948c33b32d8
Turkcell enerji şirketi kuruyor,notr,18cb188c-9c7f-495d-aad2-b14df686e25c
Turkcell beni araaaa,notr,e01b24f4-20dc-4c77-8ff9-2e832204899d
10 GB hediye internet gelmiş canımsın turkcell,olumlu,71e1adf8-c9e3-47b2-9556-1a6c538e003c
YENİ MEZUN- TEST & KONFİGÜRASYON TAKIM ÜYESİ - Turkcell ve Grup Şirketleri [Lefkoşa - 20.02.2017],notr,cd62ae19-2737-4665-9214-545851e8b252
"@cnytozer eskiden herkeseydi simdi sadece 4.5g olanlaraymis, bu turkcell bi iyilik yaparsa arkasinda illa bir cikari vardir zaten ?",olumsuz,2b3e3d0d-7023-4e65-b433-b078e288f4a4
"Turkcell ""Kaan"" markalı akıllı telefon çıkarmış, Vodafone'da ""Hamza"" diye çıkartırsa şaşırmam.",olumsuz,be3d3599-288d-4572-aa4a-dcdae42e4483
14 Şubat'ı sevmemin tek sebebi Turkcell bedava internet vercek onu bekliyoz...,olumlu,659fe3fd-06a7-41c3-a00b-94abeabec682
Istinye istanbulda turkcell hattım çalışmıyor. Hat devamlı kesiliyor @TurkcellHizmet,olumsuz,86f4a31d-0ba5-452a-8eed-b563489542bf
poyraz karayel son üç bölüm ve turkcell superonline arızalı ne desem bilemedim,olumsuz,80c229a4-91f0-4ec2-a94d-643c11ac3a1f
@Esrakapaldere izledim maalesef. Sonra turkcell den mesaj geldi ınternetinizi böyle şeyler için kullanmayin diye :D,olumsuz,87553139-7b97-461b-b797-d8283541750e
Bi cinnet herşeyi halleder bak turkcell ! Yeter yeter yeter !,olumsuz,41fbc8ef-ea2e-4988-9aa6-139f7703278b
Sıkıntıdan turkcell gencaverle yazışıyorum bunalımımın boyutunu siz düşünün,notr,772f482a-6020-40ac-9814-ded2261880a7
Evet ayrıca 1 haftada turkcell'li biriyle 10 defa mesajlaşırsan de internet veriyor. Arkadaşım ablasına 1 2 3 diye…,notr,9bc2dd6a-5a64-4349-957a-0dfc3b742c75
"@Gorkemksl Fiber kampanyanızda Turkcell TV+ hizmetinizi, kampanya kapsamında hediye kullanıyordunuz. +",notr,2da575af-becd-4fe7-8e8f-bc08c49b0f43
TECAVÜZCÜ Ensar sponsoru Turkcell'in 2016 kârı yüzde 27 düştü  …,olumsuz,1902c7e6-2b87-4f6f-a77e-557dcf24103c
@FoksTv  #turkcell telefon aldım ayda 12 liradediler cihazı alınca 39.90 oldu turkcell le bağlan hayata,olumsuz,7649c1e2-3e82-4b91-ac8f-9af9296d2666
Bu saatte yine Turkcell ???,olumsuz,4a3f77e7-fe91-4918-a586-d0911da4a8de
@TcellPlatinum 3. Turkcell Fizy'den çocuk şarkısı dinlemek bile engelli! NASA'nın uzaya füze fırlatışı bile engelli!,olumsuz,9225f324-7a98-4524-851b-c5382fb5634e
turkcell'li olmayanları hiç anlamıyorum çok değişik geliyolar uzaylı gibi,olumlu,d1edd19f-f3a6-4745-9e7f-6793e6c50f1a
#DavamİçinEVET  Mİ SİZ ÖNCE MİLLETİ KAZIKLAYAN TURKCELL SÜPERONLİNE Yİ Bİ ADAM EDİN SÖZ GEÇİRİN SONRA ANAYASA DEĞİŞTİRİN.ENSARA PARA AKIYO,olumsuz,dc4c9e1a-c057-4bf3-bc11-341aeb6b97f3
Koç Holding ve Turkcell hisselerindeki sert düşüş neden oldu,olumsuz,534c7464-47c7-4482-b946-6b915d65d9ec
@ilkcanckc bu senin turkcell hesabında  fizy gb yazıyor mu kardo,notr,4c62245b-cbfe-4e50-b4ab-24c1fe81475a
turkcell sen varya benim iliğimi sömürdün senden neffffffrrret ediyorum,olumsuz,0a8ef540-1a90-4a78-8611-4c2f1fbc8c36
"Turkcell bile sabah 12 akşam 20 arası atıyor mesajı ya, az görgülü ol. Ana 23'ten sonra menşın atma uza bye @Eraycelik",olumlu,63db19ab-c7d2-4e4d-86c5-c36d2163ea83
Lan turkcell sen salla kazanı geri getirdin benim niye şimdi haberim oluyor ??,olumsuz,28946c1d-7123-4eb7-a58c-fb3e0280ca03
10 yıllık turkcell kullanıcısıyım ama buraya kadarmış. Elveda @turkcell,olumsuz,38db6c37-1821-4b0e-9580-6a4c75ba8c0f
@yaltakgurbuz yok yahu bu baya ekonomik boykot. Turkcell'in halini görüyorsun yerlerde sürünüyor.,olumsuz,e8c3c313-3b22-4bba-8db3-0e7ac09e7788
"Turkcell sen bizim alın terimizi haksız yere kesemezsin, yaptığın hatadan dönmeni bekliyoruz. @Kaan_Terzioglu @Turkcell @ihd_genelmerkez",olumsuz,7800deab-5555-46e6-9be5-a6a3e4ab38ae
#SevgiliGünlük Genç Turkcell beni Platinum yaptığı gün farkettim artık genç olmadığımı ???,notr,d03e0bc3-5d5f-49b4-b702-43c3a68c7010
Lan Turkcell !,olumsuz,9d19727a-49b4-4a2b-a3c7-8e2c54b5156c
"@SuperYardim Yıllarca hizmetinden yaralandığımız Turkcell ile , altyapı isteğimizi ciddiye almadığı için 12 daire ilişkimizi kesiyoruz .....",olumsuz,86340d63-2c06-49d6-bcce-4320ac3d3a6e
Turkcell müşteri hizmetlerine ulaşmak ne zormuş ? beni aradığınız zaman evdeki herkesi telefona çağırıp konuşturup aynısını size yapacağım ?,olumsuz,fc1051d8-57d2-49b4-bba2-33af80469cff
"@Kaan_Terzioglu Turkcell ne gibi katkı da bulunuyor? Etkinlik yapalım birlikte sponsor olun, yazılım lisanı öğretelim gelecek nesile?",notr,0a1112a4-32a0-4dea-9e96-066ab5d64569
@Turkcell @TurkcellHizmet ne demek sadece 4.5g salla kazan kampanyasindan faydalanabilir?biz turkcell musterisi degilmiyiz? #sallama,olumsuz,8858b35b-bee7-409f-bf48-4f248d946681
Ensar Vakfı'nın sponsoru Turkcell'in 2016 kârı yüzde 27 düştü,olumsuz,b935e1a0-8206-47ea-95c7-3d6c6231122e
"Sony Xperia satış temsilcisi Sinan Çırpanlı, Ankara Ankamall AVM Teleses Turkcell’de bu hafta sonu #Xperia XZ hakkı…",notr,3017ea80-ca11-4412-9362-c188418360eb
Turkcell Global Bilgi Genel Müdürü Aynur: Asgari ücret artışı sektörü etkiledi,notr,4f6678ca-728b-407a-9033-638e2302f1f9
"@Kaan_Terzioglu (kurdunuz olacaktı prdn). Sizin hemen yanınıza Avea da kurdu. Güven tepe de avea Full çekiyor.  Turkcell ise, örneğin ben, +",notr,bf980946-1692-4285-b0f6-e6454ef8aa98
Turkcell Gnçytnk rekora koşuyor!,olumlu,0726de40-80cd-45ea-aa43-eaddb8388a8e
telekom ve  yanlışım yoksa turkcell olması lazım Nisan ödemeleri için Merkez pasif müdahalede bulundu :))),notr,2fbb90a3-d32d-401f-9f79-9833c3d01899
@resttpowered ?e turkcell :D,notr,f7a41ec7-9752-437b-ae53-40e59c827318
Hattımda kullanmadığım 15gb internet var ? biri dergilik biri bip icin biri bilmem ne icin ? turkcell aşmış kendimi ama işe yaramiyor.,olumlu,67917ffa-b015-4b40-a753-38253d4b8188
@aynenustad @superonlinetr @SuperYardim @Turkcell 4 gb internet iste telefonuna hattın turkcell se,olumlu,fe8c904b-0af1-49ec-9d9e-96e7f4dd9cb0
Turkcell'den Tarkan'ın New York konserine gitme fırsatı,notr,d035cabf-a9a8-4803-8bf0-731b6457882b
Superonline Başvuru Noktası – Turkcell Superonline İnternet Başvurusu,notr,bb9778f8-eb9e-4097-891b-0e6dd70ef27d
Bugün doğum günüm turkcell bile kutladı. Sen kutlamadın...,notr,41c02090-e880-4285-848c-fe05c08cfdeb
#fizy Turkcell ile şahane #TarkanLiveUs ise o daha şahane olur ??,olumlu,6d41846b-c05b-40cc-a7d6-4104f055c956
Turkcell ve Yandex Yerli Arama Motoru Üzerine Çalışıyor Olabilir!,notr,703b566b-5da1-4cd9-b36e-54dbfbd0a7c9
hiç sorun yaşamadığım şirketler:yurtiçi kargo-pegasus-metro turizm-digiturk-turkcell-watsons-nutella-cappy,olumlu,19ce41ab-0507-453f-9c28-5989ee2d4ad9
@hanilanpuroydu Çünkü sponsoru Turkcell di mi? Haha çok çirkindi. Bu tür işler bu şekilde işlemese daha iyi olmaz mıydı?,olumsuz,b454b6c5-b047-4b0b-91c9-fa1766746130
Turkcell haftalik 10000 dakka hediye verdi lan haftanın kendisi zaten 10080 dakka,olumsuz,2ed2b66a-c6ec-4564-9eb8-ae14358a49d8
Turkcell Türkiye Büyükler Atletizm Şampiyonası sona erdi. İşte dereceye giren sporcular ?,notr,b9788ad6-4b90-4bf6-93d7-2841412578f2
Ooooooo turkcell türk malı mı jsjjjs,notr,0157e80d-f0be-42cb-989a-d3a933b547c3
Daha demin turkcell yeni bir tarife kitledi konuşmanın sonunda da çok değerlisiniz dedi.ay sonu beni çok değerli bir sürpriz bekliyor,olumsuz,93a17912-be28-49ae-bfa7-1daf5cfd6b84
Bi an önce ragga oktay'ın turkcell reklamlarında oynadığı yıllara geri dönmeliyiz,notr,7a9ca41a-500b-4c1f-9040-2594f0baa0e6
Turkcell&KoçHolding dünkü hareket için @ErenCanumut :tombul parmak @nurisevgen :algoritma.Fon Yön.Volkan Sarı:epeyice şişmanmış ikili parmak,notr,32ac124a-dfbf-4bdc-8fcd-f58f815931a1
Turkcell kesintisiz 4.5G keyfini denizlere taşıdı  #hayalimdekibaşbakan,olumlu,b4f2d8ed-a08c-434e-a241-120fc8fb2ffb
Turkcell beni genç yaşımda soydun bitirdin allahsız,olumsuz,f56b21ae-ff55-4717-a545-f5f2fc780a45
@viita_nuova e tabi Turkcell işin babası ama Vodafone da fena sayılmaz ama sakın Avea'ya gelme kanser sebebi,olumlu,6c80e085-d307-4a8a-84ae-900ad98acb89
@uobener turkcell fiber varsa onu bağlat. İnternet ev teli televizyon beraber interneti de iyi,olumlu,4b29914f-0a7c-4c37-b94d-e5604f7e44ab
@TuncayCengiz Turkcell'e hoşgeldiniz :) İhtiyacınız olan her zaman bize talebinizi iletebilirsiniz.,notr,7c872e0f-bf04-437c-8d45-5a9fae8eae43
General Mobile GM 5 ? Özel fiyatımızla Gebze Center Turkcell mağazamıza bekliyoruz ?  ?  ? #özelfiyat…,notr,4ed33b39-3f72-46c9-895e-ebda2f850d03
#turkcell @TurkcellHizmet @TcellPlatinum Turkcell'le bağlan hayata deyip dünyayla irtibatımız neden kesiliyor? #worldwide #WiFi,olumsuz,51d06328-a3d9-4649-819b-f6a7d391152a
Turkcell salla kazan kampanyası tekrar aktif sallayın kazanın arkadaşlar ?,olumlu,53e01bc7-58f6-48d9-81be-101426a61bf8
TKC 8.17 Turkcell Iletisim Hizmetleri As $TKC Std Dev +3.30. TKC Trading at 8.17 Day High 8.19 & Day Low 7.90,notr,1f699063-6911-4dac-a044-96d1a82f7ba5
Turkcell GNÇ FULL 2 GB 500 DK 1000 SMS Kampanyası Nasıl Yapılır -,notr,c53a0bb8-5aab-4322-a688-d2233e2749aa
@erbil1111 Kullanım süresince verilen modemlerimiz Turkcell Superonline mülkiyetindedir.,notr,4d36e03a-1481-4cb2-9fc9-c4f01ee5f46f
Turkcell beni rahat bırak,olumsuz,acbbaf12-35be-4060-ad61-d97260836c26
Turkcellde iPhonelara 300 TL ?ND?R?M,olumlu,c21270f5-c6fe-444c-bb8e-29ae2d7bb1aa
Bu Türk Telekom'un sürekli ona sorun buna sorun hizmeti yüzünden Turkcell yada Vodafone internet alacağım,olumlu,3d82b49f-ebf5-41d6-b957-2cadecd17f94
FLEMENKÇE BİLEN ÇAĞRI MERKEZİ MÜŞTERİ TEMSİLCİSİ - Turkcell ve Grup Şirketleri [Ankara - 22.02.2017],olumlu,84dda274-8108-469e-91c8-87812a74a82c
Turkcell 2 milyon lira sermayeli enerji ticareti şirketi kuracak,olumlu,38df67dc-5a72-4571-8ae1-6e7b50af8c24
@lastcrier 05327572222 numaralı Turkcell Tarife ve Kampanya destek hattı ile ihtiyacınız olan bilgileri ücretsiz alabilirsiniz.,notr,c8f5e301-5bd2-404a-9ea4-efe6961de648
"En son böyle olduğunda, gidip kendime bir turkcell hat satın alıp onu kapattırmıştım. Ancak öyle içim soğumuştu.",olumsuz,d1c7b43c-8101-4df3-81e4-4f84c9baf1e1
"THY, Turkcell gibi eskiden kar ederken ciddi zarara giren firmaların ""yan ceplerine"" bakılıyor mudur?",olumsuz,dba0353a-bfa6-4885-b0d1-5ab76aee1873
Turkcell ve Airspan 5G’de yenilikçi çözümler için bir araya geldi,olumlu,b2e9fd6a-41d8-4924-abe7-d8e3f2a6077a
@TurkcellHizmet @CaglayanHarun Turkcell in satış sonrası hizmeti yoktur. Cihaz satilana kadar Iyi.,olumsuz,46018dd3-1d53-486c-b1f1-5bed3b86795f
"BISTl Yönetim Kurulu Başkanı Himmet Karadağ, Turkcell ve Koç Holding hisselerindeki hareketin algoritmik işlem kaynaklı olduğunu açıkladı.",notr,7c8ba83e-7aef-4597-a638-08fc8f5f352b
Turkcell içi sınırsız dakikam vardı iyi oldu bu 10.000 dakika gerçekten,olumlu,0047f124-dc47-4dd1-ac76-a05e64b1b1cf
"@ofabdnglu Üzülmeyin, Turkcell Hesabım’da sizi her hafta yeni hediyeler bekliyor. Şimdiden bol şans dileriz.",olumlu,ada4d0d5-7a68-404f-a413-c81b18412c89
@SuperYardim binmişler Turkcell in sırtına  marka bu kişileri sırtında taşıyor tam tersi olması gerekirken. Başka türlü düzelmez,olumsuz,a43b8379-dc2f-4a71-ad7f-505f07b16bdb
BORSA İSTANBUL/KARADAĞ: TURKCELL VE KOÇ HOLDİNG HİSSELERİNDEKİ HAREKET ALGORİTMA KAYNAKLI-BLOOMBERG HT,notr,cf3e2a70-7aa4-4389-a2b6-0d73ab38f603
Turkcell bile senden daha çok mesaj atıyor zalım,olumlu,beaacf2a-f40a-4649-82be-56251477c1d4
"Turkcell ile Yandex, tamamen Türkçe içerikli bir arama motoru üzerinde çalışıyor",olumlu,bf4a1c94-17d4-435d-9d06-631f665b30c3
Turkcell Elektrik Ticaretine Giriyor #elektrik #enerji,notr,f5c6d717-2e1d-462d-b0f2-57b0647f030d
Turkcell bana hediye ettiği telefonun içerisine bana sormadan bir paket koymuş ve ben kullanmadığım telefon için aylardır 59TL ödüyormuşum..,olumsuz,e2ed279f-f43b-4f8c-85eb-bcb62ab11faa
Turkcell'in internetinde paket kaybı sorununu çözebilen var mı? müşteri hizmetleri paket kaybı ne diyo :DD,olumsuz,cef00d09-62f1-48d7-9766-5c28d9ab2542
bi keresinde 14 şubat için turkcell i aramıştım. o kadar fatura ödüyorum bana çiçek yollasanıza o gün diye. dram.,notr,e5b11db1-4f6d-434c-b2d6-0759f812e0f7
TURKCELL $TKC,notr,7b842883-1e8e-492a-8277-6516412cbf1c
"Turkcell ve Airspan'dan 5G iş birliği Turkcell, teknoloji şirketlerinden Airspan ile 5G teknolojileri üzerinde ar…",olumlu,551b8026-9857-433a-afe8-e713e992cee2
İş ilanı: LEARNING SOLUTIONS ANALYST - Turkcell İletişim Hizmetleri A.Ş. [İstanbul(Asya) - 16.02.2017] //...,notr,7f74ee90-5723-49ee-b731-49ab89df38b6
"Turkcell Superonline ""Ben İnternetteyim"" - Reklam Filmi (Ben Çocuğum) -   Superonline ""Ben İnternetteyim"" -...",notr,701323b1-cdab-42ae-94da-b58d3b93fb3f
@ridvanainan bylock konusu ince işlenmelidir.Ağustos 2014 yılı avea kamu hatlarında samsung telefonlarda aşırı yığılma var.neden turkcell yk,olumsuz,e48141e9-3a1f-4faa-a0cd-2309d4285df5
@Turkcell @superonlinetr ben lanet türktlkmdan internet almak zorunda kalırsam size yakışır mı bu?15 yıllık turkcelliym bana yapılır mı bu?,olumsuz,32af85f7-5d31-4543-ab90-490c23ee72c6
Haftanın son gününden Günaydın. Herkese (@ TURKCELL CEPTAŞ  DAĞITIM MERKEZİ TRABZON),notr,d30022c5-a342-4df7-b2cd-2b22ba1a5aed
Turkcell'li oluyorum gençlik sallıyor muyuuz,olumlu,be596afa-ca99-4e5f-8d18-7ad07ba9315a
"""Yandex""(rus)-""turkcell"" işbirliğiyle ""tamamen"" ""yerli"" bshdjfkkgkglsl",olumsuz,f4dbc63a-4af8-4841-8357-bd5240299bec
TURKCELL ÖZEL SINIRSIZ İNTERNET(2017 ÖZEL): @YouTube aracılığıyla,notr,8765fe2a-da92-4505-b2c7-fa855079b41d
@husnu_yildirim Turkcell TV+ cihazınızı güncelledik. Tekrar kontrol etmenizi rica ederiz.,notr,18b8f3e5-9358-47d8-85a3-9a84d43349fa
Turkcell 2Gb internetimi göndermedi napcam,olumsuz,de16b44e-4443-4e47-8c67-bccf8613feac
Turkcell mağazasına girip burası survivor mı diye soran abinin kafasından istiyorum ???,notr,e0fcc0d7-1a40-4bcd-b052-db7ab0721375
Turkcell Shaw Contract karo halı uygulamamız.,notr,c8d73988-ff1a-424f-a965-6fd5917bc44b
BIST/Karadağ: Turkcell ve Koç hisselerindeki hareket algoritma kaynaklı,notr,62ab2572-723e-470a-ac24-dfa7981ea02e
Elektrik tedarik sektöründe faaliyet gösterecek Turkcell Enerji kuruldu.,notr,a0594502-ee6c-4ad7-982b-7f74f6153e38
Turkcell ve Airspan'dan 5G iş birliği,olumlu,5dbef187-1cf0-49fe-bafc-f49ae98645f9
Turkcell de bedava internet bilen yok mu ya çöküşlerdeyim ??,notr,c79edabb-97e6-4eea-b043-0f614082831c
36mb internetim kalmışken bunu görmek TURKCELL ÇOK GÜZELSİN,olumlu,f77426af-ba7f-4b16-8e2b-c6d118cffb20
"Turkcell, enerji ticareti şirketi kuracak:Turkcell, elektrik ticareti yapmak üzere 2 milyon lira sermayeli bir ene",olumlu,7a886c87-f84d-47c5-9df7-39c27bbcdefa
"Turkcell arayıp bi kampanya teklif etti, ben de reddettim. Konuşma biter bitmez bu mesaj geldi. Adamlar bildiğin tr…",notr,888346ea-bbda-4577-818e-954203a08a99
@wiserdumb o zamanlar Nil'in hitap ettigi kitle icin Turkcell'in simdiki marka yuzu Yunus Günçe.,notr,611b98c5-fb0c-4b80-b1d8-b83d09f11803
Uzun suredir elektrik piyasasina girmek uzere calismalar yapan Turkcell sonunda oyuna dahil oluyor.,olumlu,985c5e22-ab56-46e7-b06a-5736ae150013
Turkcell bana 3 gram saygın ve sevgin varsa internetimi düzeltirsin,olumsuz,3dac3641-a7aa-43fd-a8ec-9d8894a7499c
@Kaan_Terzioglu benim problemimi ancak siz çözebilirsiniz ben size yazıyorum Turkcell Müşteri Hizmetleri benimle alay ediyor,olumsuz,62aea5b4-5c28-4ba2-882e-f370c487c2ca
10.000 metrede Turkcell'in VoWiFi teknolojisi ile ajansımız ile son durumları kontrol etmece ? @…,notr,cb098434-2d07-4d20-a7f6-28c8517532de
Sahi Turkcell veya diğer operatörlerin her bayram yaptıkları gibi 14 şubat sevgililer günü için özel toplu mesaj...,notr,4eb995c3-a611-4020-bb58-55791b469ad8
Turkcell Türkiye Büyükler Atletizm Şampiyonası,notr,22a3d404-ed08-4edc-a48c-3d1ce84eaddc
TURKCELL’DEN 1.500 KİŞİYE İŞ İMKÂNI!..,olumlu,9fdbbfe4-f63b-4ab4-96b2-a1606b37d65a
Turkcell Salla Kazan Kampanyası Geri Döndü,olumlu,4fbce82a-3dc0-4a1d-9973-0ca174f07b32
#YaBişeySöyliycem bu Turkcell'in interneti su gibi gidiyo di mi? Yani 6 günde 5gb bitti benim! Ucuz olduğundan kalitesiz  zaar ?,olumsuz,ee8fa342-7ce8-4c0a-b9ca-8c7d045bc027
"Training Lean & Agile with Turkcell Global Bilgi & Ericsson (@ Turkcell Global Bilgi in İstanbul, Türkiye)",notr,1b1ddb7c-f1e1-4a0f-bbad-9a98981f43ee
"Turkcell, haksız yansıttığın t.paket ücretinin hesabını Tüketici Mahkemesinde vereceksin.  @Turkcell @bimer @SikayetvarCom @ihd_genelmerkez",olumsuz,13ea5a14-9ee2-4084-b16f-e671fd6d7d7f
Lan turkcell bi internet falan at bi boka yaramıyon,olumsuz,03bdc734-0a01-47c0-805f-a2d3ba06d4f7
Turkcell 26 liralık paketime 48 lira yazdı onayımı almadan zoraki,olumsuz,3a323e91-5a23-4d86-89a2-e491e7da051d
"Turkcell'den köylere 4,5G hizmeti",olumlu,7cd502aa-57f4-4c33-b149-b562fc3a5a2d
@musquixote @bereketli Oldukça zorlama bir çıkarım Turkcell'in sadece bıyıklı emocanı yok.,notr,640a4d30-0a5b-4f81-b5fc-edac9c6b607b
Siber suçlarla mücadele merkezi bahsi konu olan Twitter hesabıyla ilgili Turkcell'e yazı gönderiyor. İddiaya göre VF IP'lerimiz veriliyor.,olumsuz,d9e52322-44dc-40fd-827c-3797776e6533
@TayyarGul Turkcell dışında hattınıza gelen mesajları engellemek için mesajı gönderen firma ile ilgili irtibat kurabilirsiniz.,olumsuz,583949e9-3609-4256-970e-d62f72432be4
Ezel bey Turkcell bu karakteri sizden esinlenmiş olabilir mi? @ezop2011,notr,cf8cbf4a-ef6e-481b-b41a-2ac89de54ea9
Turkcell Global Bilgi-2017'de 1.500 kişiye istihdam,olumlu,be49e0db-dd20-4187-8593-6e6b7d7f6612
"SPK Turkcell ve Koç Holding hisselerindeki ""algoritmik"" hareketin sorumlularını tespit etmis ve cezayı kesmek s. Ya…",notr,d264867c-d670-41bd-a50e-62dd3799f06c
Turkcell AYLIK 4GB Internet Kampanyas?,notr,0258cb1d-b9af-4951-82bc-482613a52eef
Gideyim de babamın Androidsiz telefonunda boş yere yatan interneti sömüreyim. Turkcell de kalacağına ben kullanayım.  ?,olumsuz,d92a4b26-b11c-40ab-9ff4-4e8b2b737091
TURKCELL'li olan varsa söylesin çabuk fena bi hediye var,olumlu,821d99f4-b8bf-47a1-a926-3c9d4be82cdc
"İş ilanı: Müşteri İlişkileri Elemanı - TURKCELL SUPERONLINE ULUBAY BİLİŞİM [Ankara - 10.02.2017] // En az Lise,...",notr,6cfdd4d6-5276-4807-88bf-9a4493df1965
@osman_ozen1 koc holding ve turkcell kaynakliymis. Kaynak: Bloomberg HT,notr,8ed7b5ec-af08-447f-b433-dcac28d9c08b
@MuharremPasa @Trabzonspor 7 gol 700 mb turkcell batar ?,olumsuz,5a660fc1-a5be-45d3-89ea-d57f852150a5
Turkcell AYLIK 4GB Internet Kampanyası 15 TL,notr,7ce3359c-b0f0-45b9-96f5-349a641fc1de
"Turkcell enerji şirketi kuruyor Turkcell'in bağlı ortaklığı Turktell, elektrik enerjisi ticareti, toptan ve perake…",notr,9e33b9cf-69c2-4471-8411-1d47bbcc9a65
"Türk Telekom ve Turkcell, Mobil Dünya Kongresi'nde Dünya Devleriyle Yarışacak  #teknoloji",olumlu,54bb3bce-ebb5-4370-8db0-c39caaceb085
Turkcell de olmasa bu pazartesi ve perşembeleri sinemalar nasıl dolacak kim bilir ?,olumlu,fa903c18-9450-443c-8842-d6722ef93f8e
Turkcell yarın bana 2gb internet gönderecek turkcell yalnızları düşünüyor Turkcell adamdır,olumlu,42068b7a-89d6-4fd7-af7a-195cb322e1d0
13 senedir Aynı telefon numarasını kullanıyorum..TURKCELL bana plaket falan vermesi lazım,olumlu,9d80dd17-2743-40a9-bdb3-88fddbe268b0
Turkcell Bin 799 köyü 4.5G ile tanıştıracak,olumlu,ca10d872-4496-409b-af20-5fb3d63cee29
"@Turkcell Binamıza 12 daire birden TURKCELL SUPERONLİNE istiyoruz . Türk telekomu bırakıp , Superonline istiyoruz yardımcı olun lütfen",olumlu,d7319c63-75b3-4e8a-aa15-bcc8047a3517
"Annem, Merve, Buket üçlüsü çok pis kanıma girdi. Elimdeki Note 3 ve 4'ü Turkcell'e verip bi elma 7+ alıcam galba...",notr,e5434f21-ea08-4ad5-a290-2799cb483e8c
Turkcell saolsun herkez unutuyo bu unutmuyo?,olumlu,843b1577-425a-4813-b246-c8e987bcae32
Turkcell ve Airspan 5G’de yenilikçi çözümler için bir araya geldi,olumlu,822b8bf2-2a43-40cd-bc39-bab66b617c78
İnternetsiz kaldım :( Turkcell nolur bana internet verin ? @TurkcellHizmet,notr,93860f01-cc7c-4f7a-9796-12e3f80c9d5b
"#NBAAllStar Yükselen Yıldızlar maçı, bu sabaha karşı saat 05:00?te beIN Sports 3, Smartspor 2, Turkcell TV+ ve TV8,…",notr,b62b8aac-335e-4b5d-a164-08c566cec262
İçip içip 5 saat uyuyabilmek. Teşekkürler turkcell....,notr,ead2057a-3de6-4569-ac4a-abb60bb0d9ee
"TURKCELL GENEL MÜDÜRÜ KAAN TERZİOĞLU, KONU İLE İLGİLİ YAPTIĞI DEĞERLENDİRMESİNDE, ""YERLİ 5G TEKNOLOJİLERİ GELİŞT  -",notr,0d94fa06-6782-47e6-9a10-64a7e56fb7fa
"Turkcell'in ""Engelsiz Eğitim Programı ile Hayallere Engel Yok"" reklamı çok duygusal ve anlamlı Teşekkürler #Turkcell",olumlu,cf0e7e3b-b8e2-426d-918b-0cd40b10c981
"@mestikerim Üzülmeyin, Turkcell Hesabım’da sizi her hafta yeni hediyeler bekliyor. Şimdiden bol şans dileriz.",olumlu,150768a6-1cd7-4822-935f-badcc207c2b9
Aynen katılıyorum TURKCELL görevi için 29 tane başlık var. ve Mağaza çalışanına deşifre olunca görev reddeliyor.@musti_ygt @GetBounty,olumsuz,55a7ccd0-7616-4567-972d-29ded2e82d89
Turkcell'in 2016 karı %27 düştü!Beter olun lan!Pedofili sponsoru olmanın bir bedeli var!,olumsuz,dc54f0c3-fb1a-4ed1-be8e-80827fe1c7b2
@TTDestek turkcell de 24 martta taahhudum bitiyor.telekom a cep nomu taşımak istiyom.yarin tasima talimatı versem taahhut cezasi olurmu?,olumsuz,b7ad6a8c-d343-4097-8b77-5c7f4e5ef916
@SuperYardim @Kaan_Terzioglu @Turkcell Turkcell ve SOL tarafindan magdur edildim 1 aydir haksiz yere faturama yansiyan 360 tl iade edilmiyor,olumsuz,90ab1ef5-50a3-47d6-8d01-a9fa5b890e9d
Turkcell'in Goller Cepte 1967 uygulamasını tüm renktaşlarımıza tavsiye ediyoruz. Appstore ve GooglePlayden ücretsiz indirebilirsiniz.,olumlu,2c28d389-0de8-42e1-a484-ba98d1861631
@tsmedyam @TurkcellHizmet Turkcell lig bitene kadar batar....,olumsuz,47772e9e-78a5-4408-a955-563452a1a4d7
@TurkcellTVPlus turkcell platinum müşterilerine 5gb li turkcell tv ücretsiz diyorsunuz,olumlu,339a477b-d7c2-40e8-9a4a-0068ddd7c7b5
@SamsungTurkiye S6 edge gü celleme yükledikten sonra turkcell hattımı takınca  telefon kapanıp açılıyor  yardım edermisiniz.,notr,dbf1d03c-48a1-4378-9236-646cde4c3dd8
